,id,link,Adress,zip,city,size,price,sq_m_price,lotsize,ejerudbetaling,buildyear,energy_class,downPayment,n_rooms,selfsale,kommune,dawaID,latitude,longitude,precip,sunhours,pressure,humidity,Års middeltemperatur,Års maksimumtemperatur,Års minimumtemperatur,skybrud,stormflod,vandloeb,grundvand,radon,jordforurening,luftforurening,opklaringspct,risk,Kyst,Stoppested,Regionaltog,Fodboldbane,Modulvogntog,Bibliotek,Daginstitution,Idrætshal,Skole,Supermarked,Læge,Svømmehal,Apotek,Skov,Sø,Hospital,Motorvej,Lufthavn,S-Tog,Metro
50,1814528,https://boliga.dk/bolig/1814528,"Blåbærvej 6, Hvidbjerg",7080,Børkop,80,1150000,14375.0,1327,2042,1970,-,60000,4.0,False,Vejle,0A3F50BA-4F53-32B8-E044-0003BA298018,55.64194000000001,9.737,885.5689974698154,1577.1022838245738,1013.9108387340199,83.40111264315519,8.86467001654885,29.54545437205921,12.61818179217252,5.0,0.0,0.0,5.0,9.0,1.0,4.0,0.06,5.0,0.879,0.523,7.25,3.06,3.95,7.27,3.21,2.94,3.15,3.05,6.9,7.66,7.94,0.473,1.99,12.27,14.71,45.13,69.54,256.88
51,1814208,https://boliga.dk/bolig/1814208,Strandvejen 191,4600,Køge,54,1175000,21759.0,100,4125,1858,-,60000,2.0,False,Køge,0A3F50AB-9298-32B8-E044-0003BA298018,55.43634,12.20498,591.9304892800071,1733.2443181818182,1014.1364413174716,82.01864277232777,9.206130374561656,30.009090770374645,11.163636511022396,9.0,6.0,0.0,6.0,6.0,1.0,4.0,0.05,10.0,0.7929999999999999,0.7929999999999999,2.68,3.21,2.91,3.14,2.61,3.21,2.11,2.16,2.72,5.97,2.84,0.11199999999999999,3.49,6.73,7.24,48.21,2.96,38.01
52,1814476,https://boliga.dk/bolig/1814476,"Maarup Havn 7B, Maarup Havn",8305,Samsø,40,1200000,30000.0,291,980,1960,-,60000,2.0,False,Samsø,0A3F50C1-AA5A-32B8-E044-0003BA298018,55.93807,10.55104,562.9923428622159,1884.5524569424715,1013.679892800071,83.24830627441406,9.42976561459628,27.98181811246005,6.763636328957298,3.0,2.0,0.0,8.0,7.0,2.0,3.0,0.08,4.0,0.69,33.84,60.39,12.56,114.68,3.68,13.37,15.13,12.86,1.43,15.59,44.24,16.3,1.19,6.46,16.29,66.47,105.84,46.74,150.23
53,1814348,https://boliga.dk/bolig/1814348,"Valhalla 6, Godthåb",2740,Skovlunde,49,1275000,26020.0,400,873,1995,-,65000,2.0,False,Ballerup,66ED7906-26D5-4A15-AF22-5A7FFA0745D4,55.71041,12.4115,642.9322648481889,1711.284268465909,1014.0668612393466,80.2134843306108,9.488353035666726,30.20000006935813,10.090909134257924,5.0,0.0,0.0,5.0,6.0,2.0,5.0,0.03,7.0,11.26,0.493,6.41,1.42,3.56,2.17,0.8340000000000001,1.29,1.29,1.2,1.64,2.32,1.9,2.56,3.16,4.09,4.27,26.55,2.09,6.27
54,1814462,https://boliga.dk/bolig/1814462,"Hjelmevej 15 Dør/lejl. 3, Henne Strand",6854,Henne,49,1325000,27040.0,0,2332,1981,-,70000,3.0,False,Varde,0A3F50B8-6FE6-32B8-E044-0003BA298018,55.73793000000001,8.1774,890.599140514027,1608.3590864701705,1013.7836969549006,83.65596909956498,9.172063480723988,30.03636360168457,11.518181757493453,0.0,0.0,0.0,4.0,2.0,1.0,4.0,0.09,3.0,28.23,0.354,9.1,6.74,25.32,10.77,6.74,10.2,9.46,0.366,10.37,10.2,12.58,2.14,7.32,35.88,41.81,42.25,143.42,323.03
55,1814567,https://boliga.dk/bolig/1814567,"Idasvej 25, Munkens Klit",9480,Løkken,72,1345000,18680.0,2246,1963,1971,-,70000,4.0,False,Brønderslev,0A3F50C8-DCC9-32B8-E044-0003BA298018,57.33402,9.68269,745.8055308948864,1731.663984818892,1012.8637140447444,83.1563720703125,8.641820907592772,28.154545523903586,12.68181813846935,2.0,0.0,0.0,4.0,6.0,1.0,1.0,0.07,2.0,0.925,3.31,20.32,2.18,3.86,5.75,5.38,5.0,4.51,5.26,8.03,5.0,9.8,3.38,15.01,22.02,24.57,37.95,135.73,321.58
56,1814270,https://boliga.dk/bolig/1814270,Bjarkesvej 13,3370,Melby,63,1370000,21746.0,1601,1449,1963,-,70000,3.0,False,Halsnæs,0A3F50A8-72B4-32B8-E044-0003BA298018,55.99347,11.98519,601.4267051003196,1760.5824529474432,1013.8460859818892,82.30792860551314,9.325521555813877,29.55454496903853,10.654545350508256,4.0,0.0,0.0,3.0,7.0,1.0,4.0,0.02,5.0,3.31,1.14,1.32,1.36,3.27,4.25,1.17,1.33,1.35,2.44,3.99,5.73,4.28,1.09,4.4,19.98,31.82,76.28,20.73,53.58
57,1814400,https://boliga.dk/bolig/1814400,Blanksøvej 34,4420,Regstrup,30,1395000,46500.0,2140,1281,1969,-,70000,2.0,False,Holbæk,0A3F50AD-902E-32B8-E044-0003BA298018,55.62099,11.63619,608.8229897238991,1761.5832852450285,1014.0012650923295,81.63317316228694,9.318405411460184,29.96363639831543,11.29090911691839,1.0,0.0,0.0,6.0,9.0,1.0,3.0,0.05,1.0,13.28,2.93,8.69,5.18,2.37,10.4,5.76,6.56,4.36,6.15,7.19,12.28,12.93,2.18,4.78,13.53,6.58,74.92,43.6,59.96
58,1814331,https://boliga.dk/bolig/1814331,Tyr-Holmen 12,3250,Gilleleje,64,1495000,23359.0,1793,2443,1973,-,75000,3.0,False,Gribskov,0A3F50A8-E2B4-32B8-E044-0003BA298018,56.10856999999999,12.26181,628.8093566894531,1729.457685990767,1013.891884543679,82.37806701660156,9.244194811040703,29.71818195689808,10.518181930888783,2.0,0.0,0.0,4.0,7.0,2.0,4.0,0.07,1.0,,,,,,,,,,,,,,,,,,,,
59,1814514,https://boliga.dk/bolig/1814514,"Portlandsvej 97B, 1.",9370,Hals,93,1495000,16075.0,0,2147,1990,-,75000,3.0,False,Brønderslev,,57.01967,10.35441,745.8055308948864,1731.663984818892,1012.8637140447444,83.1563720703125,8.641820907592772,28.154545523903586,12.68181813846935,,,,,,,,,,0.237,1.34,34.07,4.19,27.4,4.47,4.18,4.44,4.19,4.33,4.73,25.77,4.76,0.521,2.98,20.87,26.46,38.57,95.01,280.57
60,1814329,https://boliga.dk/bolig/1814329,Gruelundvej 6,5953,Tranekær,165,1545000,9363.0,3667,2939,1777,-,80000,0.0,False,Langeland,0A3F50B5-EC64-32B8-E044-0003BA298018,55.12089,10.90048,627.1514726118608,1773.4889026988635,1014.4118097478694,83.60761469060725,9.741807330738414,28.98181811246005,8.42727273160761,2.0,0.0,0.0,11.0,9.0,1.0,4.0,0.01,1.0,0.359,0.5760000000000001,45.0,2.8,46.94,47.71,51.8,4.32,4.38,2.5,45.24,45.54,45.03,0.285,4.04,44.64,45.81,98.77,168.1,202.74
61,1814285,https://boliga.dk/bolig/1814285,"Spættevej 46, Kongsmark Strand",4200,Slagelse,92,1575000,17119.0,840,1427,1975,-,80000,4.0,False,Kalundborg,0A3F50AE-C1F5-32B8-E044-0003BA298018,55.42374,11.20534,592.4088273481889,1777.8604514382102,1013.9300037730824,82.37839716131037,9.498713840137828,29.46363622492009,10.872727307406338,2.0,2.0,0.0,7.0,7.0,1.0,4.0,0.05,1.0,1.37,2.64,11.32,4.3,10.04,10.69,3.81,2.84,8.83,2.67,11.15,12.71,10.96,3.87,5.45,13.0,9.86,79.89,66.34,95.71
62,1814275,https://boliga.dk/bolig/1814275,"Tvede Linds Vej 2, Tibirke Sand",3300,Frederiksværk,75,1595000,21266.0,1600,1797,1970,-,80000,4.0,False,Halsnæs,0A3F50A9-0159-32B8-E044-0003BA298018,56.01894,12.05751,601.4267051003196,1760.5824529474432,1013.8460859818892,82.30792860551314,9.325521555813877,29.55454496903853,10.654545350508256,3.0,0.0,2.0,7.0,5.0,1.0,4.0,0.05,7.0,3.85,0.15,5.55,3.73,5.43,5.6,3.94,4.22,3.74,0.787,6.39,7.46,7.34,0.401,2.07,22.18,30.97,75.42,22.46,53.23
63,1814271,https://boliga.dk/bolig/1814271,Natsværmervej 4,3300,Frederiksværk,78,1665000,21346.0,1226,1932,1975,-,85000,3.0,False,Halsnæs,0A3F50A8-9121-32B8-E044-0003BA298018,55.94342,12.03354,601.4267051003196,1760.5824529474432,1013.8460859818892,82.30792860551314,9.325521555813877,29.55454496903853,10.654545350508256,4.0,0.0,0.0,3.0,7.0,2.0,4.0,0.05,1.0,1.25,1.44,0.502,2.57,1.43,3.71,1.15,2.57,2.67,0.81,3.33,2.66,3.88,2.33,1.95,13.75,25.59,70.05,13.7,46.55
64,1814499,https://boliga.dk/bolig/1814499,"Horskær 46, Karrebæk",4736,Karrebæksminde,80,1695000,21187.0,809,1937,1972,-,85000,1.0,False,Næstved,0A3F50B0-8873-32B8-E044-0003BA298018,55.1821,11.64482,608.8244961825284,1739.8850208629262,1014.2982843572444,82.24433690851384,9.228057687932797,29.96363674510609,10.999999956651168,5.0,0.0,0.0,4.0,9.0,2.0,4.0,0.08,3.0,0.698,0.5589999999999999,10.56,1.62,7.15,16.64,1.46,10.08,1.39,0.7090000000000001,9.61,19.03,10.23,2.35,14.32,10.58,26.53,99.53,52.07,86.7
65,1814194,https://boliga.dk/bolig/1814194,"Bøgevang 26, Lindenborg",4000,Roskilde,67,1800000,26865.0,834,1769,1969,-,90000,3.0,False,Høje-Taastrup,0A3F50AB-A41E-32B8-E044-0003BA298018,55.64913000000001,11.94287,610.9187483354049,1722.6152898615055,1014.1209106445312,81.1219315962358,9.233095775951039,30.209091013128106,11.681818225167014,5.0,0.0,0.0,4.0,9.0,1.0,4.0,0.06,5.0,0.8340000000000001,1.21,6.58,1.03,3.7,2.05,1.43,1.03,2.38,2.23,9.72,12.16,8.95,1.5,1.79,12.36,2.89,51.14,22.64,37.82
66,1814397,https://boliga.dk/bolig/1814397,Svanevej 1,4671,Strøby,75,1850000,24666.0,800,1649,1960,-,95000,3.0,False,Stevns,0A3F50AC-83B5-32B8-E044-0003BA298018,55.3986,12.30117,578.7329406738281,1740.941073330966,1014.2100663618608,81.93265186656605,9.32752245122736,29.94545416398482,9.954545454545457,2.0,2.0,0.0,4.0,10.0,1.0,4.0,0.02,3.0,0.331,0.354,7.14,3.5,11.08,5.99,3.4,3.5,3.56,3.32,4.64,13.83,4.55,0.9329999999999999,7.57,14.9,16.29,56.38,10.82,47.02
67,1814451,https://boliga.dk/bolig/1814451,"Bavnbak 47, Klitmøller",7700,Thisted,107,1875000,17523.0,2684,2116,1974,-,95000,5.0,False,Thisted,0A3F50C4-F40E-32B8-E044-0003BA298018,57.0361,8.47781,832.869365345348,1687.1260098544035,1013.0631824840199,84.80666490034623,8.888692855834961,29.45454545454545,9.827272740277378,0.0,0.0,0.0,6.0,5.0,2.0,1.0,0.06,5.0,1.06,1.0,14.9,2.3,12.11,13.39,13.21,13.17,2.59,1.61,14.8,17.75,13.4,1.73,5.1,18.45,86.87,103.48,162.95,337.35
68,1814351,https://boliga.dk/bolig/1814351,"Jægerstien 12, Poulsker",3730,Nexø,75,1895000,25266.0,3126,2202,1999,-,95000,4.0,False,Bornholm,0A3F50B1-F5CD-32B8-E044-0003BA298018,54.99966,15.045370000000002,635.6813742897727,1882.8114235617895,1014.6331953568892,82.9592056274414,9.360589200800117,30.37272713401101,8.363636320287531,1.0,0.0,0.0,5.0,7.0,1.0,3.0,0.16,1.0,3.02,2.44,177.89,4.48,172.83,10.81,5.81,11.76,7.23,6.28,11.22,27.83,11.43,4.83,6.57,27.15,177.61,23.02,234.22,238.83
69,1814434,https://boliga.dk/bolig/1814434,"Valmuevej 33, Bøtø",4873,Væggerløse,95,1895000,19947.0,1043,1696,1967,-,95000,5.0,False,Guldborgsund,0A3F50B1-9F85-32B8-E044-0003BA298018,54.65545,11.94871,611.2072420987216,1825.6578369140625,1014.5606023615056,83.55549136075106,9.572531873529607,29.87272748080167,9.981818155808883,8.0,4.0,0.0,6.0,9.0,1.0,4.0,0.06,2.0,1.39,0.623,16.06,7.78,7.8,8.18,8.03,4.62,11.23,4.75,14.29,14.65,14.44,1.29,24.12,17.97,27.89,146.4,100.19,135.94
70,1814535,https://boliga.dk/bolig/1814535,Brandmosevej 19,2750,Ballerup,68,2495000,36691.0,842,2286,1980,-,125000,3.0,False,Ballerup,0A3F50A2-F5A8-32B8-E044-0003BA298018,55.74115,12.34372,642.9322648481889,1711.284268465909,1014.0668612393466,80.2134843306108,9.488353035666726,30.20000006935813,10.090909134257924,4.0,0.0,0.0,6.0,6.0,2.0,4.0,0.03,3.0,16.46,0.41200000000000003,10.53,1.46,7.59,1.96,0.7979999999999999,2.19,1.7,1.58,1.72,3.86,2.03,0.586,2.08,9.11,5.0,33.66,1.9,12.32
71,1814257,https://boliga.dk/bolig/1814257,"Klokkelyngen 28, Langø",5390,Martofte,97,2595000,26752.0,1442,2446,2018,-,130000,4.0,False,Kerteminde,0B538A47-C0D8-47BD-AA85-22EA78D4A827,55.55105,10.6188,623.4317904385654,1770.518887606534,1014.0805053710938,82.84470436789773,9.418882196599787,29.17272723804821,10.909090865742076,4.0,2.0,0.0,5.0,5.0,1.0,4.0,0.05,7.0,0.17600000000000002,2.67,25.81,5.6,17.96,13.99,7.33,5.29,5.29,7.15,14.43,16.27,14.45,3.31,9.08,32.25,32.31,36.83,153.01,269.56
72,1814272,https://boliga.dk/bolig/1814272,Skovtoften 28,3300,Frederiksværk,73,2695000,36917.0,2670,1520,1959,-,135000,3.0,False,Halsnæs,0A3F50A8-9D14-32B8-E044-0003BA298018,56.01300000000001,12.04914,601.4267051003196,1760.5824529474432,1013.8460859818892,82.30792860551314,9.325521555813877,29.55454496903853,10.654545350508256,3.0,0.0,2.0,6.0,5.0,2.0,4.0,0.05,6.0,4.2,0.581,6.15,2.98,4.68,5.87,4.66,4.97,3.0,1.07,5.64,6.72,6.6,0.883,2.78,21.44,32.54,77.0,21.72,54.56
73,1814244,https://boliga.dk/bolig/1814244,Engvej 1B,5953,Tranekær,103,2845000,27621.0,1251,2104,2005,-,145000,4.0,False,Langeland,11F17AE3-BE36-0668-E044-0003BA298018,55.15488000000001,10.95379,627.1514726118608,1773.4889026988635,1014.4118097478694,83.60761469060725,9.741807330738414,28.98181811246005,8.42727273160761,2.0,4.0,0.0,5.0,6.0,1.0,4.0,0.01,10.0,0.2,4.32,51.01,4.47,53.96,59.03,62.41,9.98,10.04,4.69,58.63,51.54,70.25,1.74,193.98,51.66,111.82,105.79,173.76,208.39
74,1814488,https://boliga.dk/bolig/1814488,"Nordvestbak 20A, Klitmøller",7700,Thisted,107,2975000,27803.0,1219,1761,2002,-,150000,4.0,False,Thisted,0A3F50C4-FDAB-32B8-E044-0003BA298018,57.04081,8.47873,832.869365345348,1687.1260098544035,1013.0631824840199,84.80666490034623,8.888692855834961,29.45454545454545,9.827272740277378,4.0,0.0,0.0,4.0,4.0,2.0,1.0,0.06,3.0,0.499,0.581,15.25,1.88,11.69,12.97,12.79,12.75,2.17,1.19,14.56,17.33,12.98,2.53,5.19,18.03,88.0,103.06,163.3,337.69
75,1813923,https://boliga.dk/bolig/1813923,Markvejen 116,3770,Allinge,95,2995000,31526.0,951,2024,2007,-,150000,4.0,False,Bornholm,541A6386-52D7-4E74-A4A8-3F92CA684638,55.28585,14.780079999999998,635.6813742897727,1882.8114235617895,1014.6331953568892,82.9592056274414,9.360589200800117,30.37272713401101,8.363636320287531,5.0,0.0,0.0,4.0,7.0,1.0,4.0,-999.0,1.0,0.613,0.423,174.29,1.43,169.95,1.85,2.4,1.47,1.19,2.19,2.33,17.14,2.3,2.89,1.11,26.42,174.73,29.77,231.08,234.97
76,1814394,https://boliga.dk/bolig/1814394,"Østenkrog 3, Øster Hurup",9560,Hadsund,91,2995000,32912.0,723,2850,2020,-,150000,4.0,False,Rebild,0A3F50C7-B8D8-32B8-E044-0003BA298018,56.81109,10.27104,761.1965609463779,1649.6059237393465,1013.100791237571,83.78901533647017,8.643778887662021,29.163636120882906,12.409090909090908,3.0,0.0,0.0,5.0,5.0,4.0,2.0,0.02,7.0,0.387,0.152,27.84,0.772,17.37,6.41,6.1,6.46,6.44,0.8140000000000001,6.74,14.77,16.29,2.3,12.83,41.9,49.71,48.92,68.52,254.08
77,1814493,https://boliga.dk/bolig/1814493,Havørns Alle 2,9492,Blokhus,93,3195000,34354.0,1828,2758,1946,-,160000,4.0,False,Jammerbugt,0A3F50C8-D8F7-32B8-E044-0003BA298018,57.24472,9.58347,735.8167669122869,1709.1561279296875,1012.9338711825284,83.06785514137961,8.771758339621805,28.60909080505371,12.563636302947998,1.0,0.0,0.0,6.0,8.0,1.0,2.0,0.04,3.0,1.34,1.25,25.16,3.5,6.97,8.02,3.21,7.87,7.35,0.945,7.46,8.79,8.67,0.43,4.01,26.51,24.07,32.14,129.5,314.78
78,1814548,https://boliga.dk/bolig/1814548,Hermelinvej 27,3390,Hundested,132,3750000,28409.0,1784,2220,1961,-,190000,5.0,False,Halsnæs,0A3F50A9-EDB6-32B8-E044-0003BA298018,55.97534,11.87408,601.4267051003196,1760.5824529474432,1013.8460859818892,82.30792860551314,9.325521555813877,29.55454496903853,10.654545350508256,1.0,0.0,0.0,4.0,6.0,2.0,4.0,0.04,7.0,1.01,1.29,2.43,1.43,1.97,2.37,1.29,1.43,1.78,2.38,2.74,12.36,2.75,0.721,3.48,16.53,39.34,83.8,23.61,58.21
79,1814496,https://boliga.dk/bolig/1814496,"Steenleng-Åsen 16, Rågeleje",3210,Vejby,170,3969000,23347.0,1354,2711,1969,-,200000,4.0,False,Gribskov,0A3F50A8-DBA6-32B8-E044-0003BA298018,56.08901,12.16819,628.8093566894531,1729.457685990767,1013.891884543679,82.37806701660156,9.244194811040703,29.71818195689808,10.518181930888783,4.0,0.0,0.0,3.0,7.0,2.0,4.0,0.04,1.0,,,,,,,,,,,,,,,,,,,,
80,1814437,https://boliga.dk/bolig/1814437,Dalby Strandvej 19,3630,Jægerspris,70,3985000,56928.0,5894,1889,1964,-,200000,4.0,False,Frederikssund,0A3F50AA-31C1-32B8-E044-0003BA298018,55.81936999999999,11.93714,592.0553894042969,1740.1763028231535,1013.9815451882102,81.56616002863103,9.306869420138273,29.87272713401101,11.100000078027898,3.0,2.0,0.0,4.0,8.0,1.0,4.0,0.04,4.0,0.396,0.53,21.03,4.21,24.38,7.88,4.24,4.21,4.29,3.51,8.07,11.54,8.87,0.608,6.41,13.98,22.13,64.68,12.19,46.8
81,1814497,https://boliga.dk/bolig/1814497,"Smidstrup Strandvej 91, Smidstrup Strand",3250,Gilleleje,125,4475000,35800.0,1716,3380,1956,-,225000,3.0,False,Gribskov,0A3F50A8-D8E1-32B8-E044-0003BA298018,56.11478,12.22985,628.8093566894531,1729.457685990767,1013.891884543679,82.37806701660156,9.244194811040703,29.71818195689808,10.518181930888783,1.0,0.0,0.0,3.0,5.0,1.0,4.0,0.07,6.0,0.698,0.92,5.07,3.93,27.4,4.67,3.6,3.93,1.08,0.7440000000000001,5.03,11.4,5.34,3.64,6.04,28.81,30.25,79.66,25.83,56.04
82,1814253,https://boliga.dk/bolig/1814253,"Næssehusvej 5, Nødebohuse",3390,Hundested,216,5995000,27754.0,3849,3978,1901,-,300000,8.0,False,Halsnæs,0A3F50A9-F4D8-32B8-E044-0003BA298018,55.99023,11.90425,601.4267051003196,1760.5824529474432,1013.8460859818892,82.30792860551314,9.325521555813877,29.55454496903853,10.654545350508256,3.0,0.0,0.0,3.0,7.0,1.0,4.0,0.04,3.0,0.212,3.9,2.13,3.91,4.55,4.84,3.56,3.91,3.59,3.51,5.21,10.9,5.37,2.78,3.3,19.01,37.31,81.76,24.69,58.84
83,1814522,https://boliga.dk/bolig/1814522,Victor Bendix Vej 4,3220,Tisvildeleje,87,5995000,68908.0,1543,3424,1956,-,300000,3.0,False,Gribskov,0A3F50A9-1A85-32B8-E044-0003BA298018,56.0509,12.09915,628.8093566894531,1729.457685990767,1013.891884543679,82.37806701660156,9.244194811040703,29.71818195689808,10.518181930888783,3.0,0.0,0.0,4.0,5.0,1.0,4.0,0.06,2.0,2.67,1.2,1.21,1.24,12.27,1.26,1.31,3.16,1.26,2.28,2.1,7.79,8.74,0.342,0.797,24.97,29.33,73.79,22.48,52.73
84,1814560,https://boliga.dk/bolig/1814560,"P. K. Nielsens Vej 15, Vesterby",9990,Skagen,163,8750000,53680.0,601,4121,1827,-,440000,6.0,False,Frederikshavn,0A3F50C9-392D-32B8-E044-0003BA298018,57.71591,10.57535,734.6324379660866,1793.5801890980113,1012.745488947088,83.4765555641868,8.720010670748623,27.881818077780984,11.681818355213512,8.0,0.0,0.0,5.0,4.0,4.0,1.0,0.06,1.0,,,,,,,,,,,,,,,,,,,,
85,1814141,https://boliga.dk/bolig/1814141,"Odinsvej 6, Søndbjerg",7790,Thyholm,70,395000,5642.0,2510,1096,1967,-,25000,3.0,False,Struer,0A3F50BF-03B7-32B8-E044-0003BA298018,56.61258,8.58581,894.8911548961293,1628.5645197088068,1013.1438487659801,85.08485343239524,8.91613821549849,29.954545281150125,10.409090865742076,1.0,2.0,0.0,3.0,7.0,1.0,2.0,0.09,3.0,0.509,1.12,3.21,3.56,3.79,6.7,6.77,6.77,6.87,7.08,7.16,19.47,19.51,23.97,25.84,29.65,31.0,65.86,132.04,305.03
86,1814132,https://boliga.dk/bolig/1814132,"Toften 93, Nr Hurup",9560,Hadsund,72,425000,5902.0,555,1958,1969,-,25000,3.0,False,Rebild,77162517-061C-3BB8-E044-00144F3EAD67,56.81934,10.26381,761.1965609463779,1649.6059237393465,1013.100791237571,83.78901533647017,8.643778887662021,29.163636120882906,12.409090909090908,3.0,0.0,0.0,5.0,6.0,1.0,2.0,0.02,7.0,0.799,0.565,28.01,2.07,19.04,7.71,7.39,7.76,7.73,2.11,8.03,15.59,17.69,1.98,12.51,41.58,49.39,48.6,69.38,254.94
87,1814118,https://boliga.dk/bolig/1814118,"Kirkehøjvej 40K Dør/lejl. K1, Bork Havn",6893,Hemmet,52,545000,10480.0,119,2286,1980,-,30000,3.0,False,Ringkøbing-Skjern,0A3F50BD-498B-32B8-E044-0003BA298018,55.84927,8.28204,888.2999933416194,1597.0282648259945,1013.518271706321,83.88258361816406,9.120506980202414,30.136363462968305,11.336363705721768,0.0,2.0,2.0,5.0,4.0,2.0,4.0,0.09,3.0,0.21899999999999997,1.81,9.85,3.01,15.53,9.79,6.46,3.01,3.02,0.172,9.51,10.05,10.16,3.61,4.1,19.27,51.72,50.9,133.48,311.6
88,1814101,https://boliga.dk/bolig/1814101,Søgårdsvej 27,6823,Ansager,87,595000,6839.0,1068,1592,1985,-,30000,4.0,False,Billund,0A3F50BA-3641-32B8-E044-0003BA298018,55.72074,8.77437,919.3408536044034,1565.266435102983,1013.9041692560367,83.56160874800248,8.844866145740856,29.718181783502754,12.28181825984608,3.0,0.0,0.0,3.0,5.0,1.0,3.0,0.05,6.0,19.96,0.509,2.49,2.2,15.76,2.32,0.631,2.84,1.24,2.24,2.46,3.32,2.61,0.746,4.55,17.42,7.26,68.06,24.95,59.58
89,1814123,https://boliga.dk/bolig/1814123,"Livøvej 3, Amtoft",7742,Vesløs,62,695000,11209.0,2335,1010,1972,-,35000,3.0,False,Thisted,0A3F50C6-1C78-32B8-E044-0003BA298018,57.0092,8.96465,832.869365345348,1687.1260098544035,1013.0631824840199,84.80666490034623,8.888692855834961,29.45454545454545,9.827272740277378,2.0,0.0,0.0,3.0,9.0,1.0,2.0,-999.0,4.0,0.88,1.72,20.51,3.95,3.62,20.61,3.96,3.95,3.85,1.6,10.24,19.48,22.31,5.45,4.2,26.09,68.9,66.36,131.97,312.66
90,1813851,https://boliga.dk/bolig/1813851,Bøgedal 11,8643,Ans By,51,725000,14215.0,1622,783,2015,-,40000,2.0,False,Silkeborg,0A3F50C5-205A-32B8-E044-0003BA298018,56.30251,9.64235,810.198808149858,1563.2168190696023,1013.4902787642044,83.31454329057173,8.767446994781494,29.90909090909091,13.009090813723473,0.0,0.0,0.0,2.0,7.0,1.0,3.0,0.09,5.0,34.25,3.24,11.14,3.86,0.6759999999999999,11.35,3.85,3.71,3.71,3.27,3.73,13.18,14.04,2.74,1.96,19.04,18.14,37.83,37.21,210.2
91,1813892,https://boliga.dk/bolig/1813892,"Hans Hansensvej 61, Houstrup",6830,Nørre Nebel,52,795000,15288.0,1396,1727,1976,-,40000,3.0,False,Ringkøbing-Skjern,0A3F50B8-6ED2-32B8-E044-0003BA298018,55.78481,8.23576,888.2999933416194,1597.0282648259945,1013.518271706321,83.88258361816406,9.120506980202414,30.136363462968305,11.336363705721768,3.0,0.0,0.0,6.0,4.0,1.0,2.0,0.06,2.0,5.6,0.7,4.21,3.82,22.77,4.33,4.63,4.29,1.78,3.68,3.91,4.29,3.72,0.733,3.94,27.82,44.53,44.54,138.75,317.33
92,1814133,https://boliga.dk/bolig/1814133,"Ingeborgvej 2 Dør/lejl. 1003, Munkens Klit",9480,Løkken,100,945000,9450.0,101817,2622,1978,-,50000,4.0,False,Brønderslev,0A3F50C8-DCDC-32B8-E044-0003BA298018,57.33136999999999,9.67913,745.8055308948864,1731.663984818892,1012.8637140447444,83.1563720703125,8.641820907592772,28.154545523903586,12.68181813846935,4.0,0.0,0.0,4.0,6.0,1.0,1.0,0.07,1.0,1.01,3.67,20.36,1.9,3.55,6.12,5.74,5.37,4.23,5.62,8.4,5.37,9.49,3.75,14.73,21.7,24.26,37.63,135.45,321.41
93,1813860,https://boliga.dk/bolig/1813860,Poppelvænget 8,4850,Stubbekøbing,68,995000,14632.0,800,1402,1970,-,50000,3.0,False,Guldborgsund,0A3F50B0-E219-32B8-E044-0003BA298018,54.93102,11.97606,611.2072420987216,1825.6578369140625,1014.5606023615056,83.55549136075106,9.572531873529607,29.87272748080167,9.981818155808883,5.0,4.0,0.0,5.0,9.0,1.0,4.0,0.14,1.0,1.39,1.23,33.18,,43.11,21.43,21.45,15.26,21.53,27.6,20.8,21.25,21.38,1.75,6.0,49.14,75.72,57.33,131.78,267.85
94,1813939,https://boliga.dk/bolig/1813939,"Grævlingehaven 19, Ellinge Kohave",4573,Højby,66,1095000,16590.0,1273,1248,1977,-,55000,4.0,False,Odsherred,0A3F50AF-2BB4-32B8-E044-0003BA298018,55.89637,11.56475,605.8362315784801,1782.3972722833807,1013.824490633878,82.03039828213778,9.46223952553489,29.754545385187324,10.86363649368286,4.0,0.0,2.0,6.0,7.0,1.0,4.0,0.02,3.0,2.84,0.55,3.45,2.99,0.764,6.23,3.06,3.68,2.99,3.31,6.56,6.32,6.33,0.591,1.18,9.51,22.88,93.3,45.3,79.91
95,1814063,https://boliga.dk/bolig/1814063,"To-Bjerg 100, Uglerup",4300,Holbæk,49,1095000,22346.0,1260,948,1974,-,55000,3.0,False,Holbæk,0A3F50AD-6E67-32B8-E044-0003BA298018,55.78177,11.68996,608.8229897238991,1761.5832852450285,1014.0012650923295,81.63317316228694,9.318405411460184,29.96363639831543,11.29090911691839,4.0,0.0,0.0,6.0,7.0,1.0,3.0,0.04,1.0,0.64,1.25,11.2,4.48,12.69,13.49,4.48,4.52,5.01,5.14,13.06,13.53,14.42,5.27,14.95,15.69,11.19,84.92,46.83,68.88
